id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
52_20230404_LFX_OK_260_VGF136_F09_1_neg_52	C38H52O19	[M - H4O2 - H]-	C38H48O17	Shikimates and Phenylpropanoids	0.9632183313369751	Lignans	0.9932931661605835	Furofuranoid lignans	0.993239164352417	Lignan glycosides	0.9972232580184937					Lignan glycosides	0.9972232580184937	Lignans, neolignans and related compounds	0.9901185631752014	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Furofurans; Oxolanes; Furofuran lignans; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Tetrahydrofurans; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities
52_20230404_LFX_OK_260_VGF136_F09_1_neg_52	C37H46O15	[M + CH2O2 - H]-	C38H48O17	Shikimates and Phenylpropanoids	0.9632183313369751	Lignans	0.9932931661605835	Furofuranoid lignans	0.993239164352417	Lignan glycosides	0.9972232580184937					Lignan glycosides	0.9972232580184937	Lignans, neolignans and related compounds	0.9901185631752014	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Furofurans; Oxolanes; Furofuran lignans; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Tetrahydrofurans; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
81_20230404_LFX_OK_260_VGF136_F09_1_neg_81	C18H34O7	[M - H4O2 - H]-	C18H30O5	Fatty acids	0.7073573470115662	Fatty Acids and Conjugates	0.6693559885025024	Hydroxy fatty acids	0.6806272864341736	Long-chain fatty acids	0.8749509453773499	Long-chain fatty acids	0.8749509453773499	Fatty acids and conjugates	0.9922196865081787	Fatty Acyls	0.9889100790023804	Lipids and lipid-like molecules	0.9895241856575012	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Long-chain fatty acids; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
81_20230404_LFX_OK_260_VGF136_F09_1_neg_81	C18H32O6	[M - H2O - H]-	C18H30O5	Fatty acids	0.7073573470115662	Fatty Acids and Conjugates	0.6693559885025024	Hydroxy fatty acids	0.6806272864341736	Long-chain fatty acids	0.8749509453773499	Long-chain fatty acids	0.8749509453773499	Fatty acids and conjugates	0.9922196865081787	Fatty Acyls	0.9889100790023804	Lipids and lipid-like molecules	0.9895241856575012	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Heterocyclic fatty acids; Long-chain fatty acids; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
136_20230404_LFX_OK_260_VGF136_F09_1_neg_136	C40H58O10	[M - H2O - H]-	C40H56O9	Terpenoids	0.7122448682785034	Triterpenoids	0.5590533018112183	Cycloartane triterpenoids	0.17488043010234833	Triterpenoids	0.5805366039276123			Triterpenoids	0.5805366039276123	Prenol lipids	0.9035932421684265	Lipids and lipid-like molecules	0.8883988261222839	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Phenols; Ethers; Steroids and steroid derivatives; Prenol lipids; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
136_20230404_LFX_OK_260_VGF136_F09_1_neg_136	C40H60O11	[M - H4O2 - H]-	C40H56O9	Terpenoids	0.7122448682785034	Triterpenoids	0.5590533018112183	Cycloartane triterpenoids	0.17488043010234833	Prenol lipids	0.9035932421684265					Prenol lipids	0.9035932421684265	Lipids and lipid-like molecules	0.8883988261222839	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Dialkyl ethers; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
30_20230404_LFX_OK_260_VGF136_F09_1_neg_30	C32H24F3N3O6	[M + Cl]-	C32H24F3N3O6	Alkaloids	0.614714503288269	Anthranilic acid alkaloids	0.25501739978790283	Pyridine alkaloids	0.18573449552059174	Amino acids and derivatives	0.5736948251724243	Amino acids and derivatives	0.5736948251724243	Amino acids, peptides, and analogues	0.5742290616035461	Carboxylic acids and derivatives	0.9955075979232788	Organic acids and derivatives	0.999427855014801	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; 2,4,5-trisubstituted oxazoles; Alkyl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
88_20230404_LFX_OK_260_VGF136_F09_1_neg_88	C21H36O9	[M - H]-	C21H36O9	Fatty acids	0.7007864117622375	Glycerolipids	0.5707324743270874	Monoacylglycerols	0.580061674118042	Fatty acid esters	0.9622546434402466			Fatty acid esters	0.9622546434402466	Fatty Acyls	0.9692595601081848	Lipids and lipid-like molecules	0.9878227710723877	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
103_20230404_LFX_OK_260_VGF136_F09_1_neg_103	C18H28O4	[M - H]-	C18H28O4	Fatty acids	0.8815305829048157	Octadecanoids	0.9393409490585327	Other Octadecanoids	0.8397278189659119	Long-chain fatty acids	0.8298038244247437	Long-chain fatty acids	0.8298038244247437	Fatty acids and conjugates	0.9978607296943665	Fatty Acyls	0.9970877766609192	Lipids and lipid-like molecules	0.9955297112464905	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
75_20230404_LFX_OK_260_VGF136_F09_1_neg_75	C15H12O6	[M - H2O - H]-	C15H10O5	Shikimates and Phenylpropanoids	0.9411689639091492	Flavonoids	0.8480983972549438	Dihydroflavonols	0.918277382850647	Flavanonols	0.8633356094360352	Flavanones	0.933817446231842	Flavans	0.8972988128662109	Flavonoids	0.9406530857086182	Phenylpropanoids and polyketides	0.9973819851875305	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Benzenediols; Flavanonols; Flavanones; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
75_20230404_LFX_OK_260_VGF136_F09_1_neg_75	C15H14O7	[M - H4O2 - H]-	C15H10O5	Shikimates and Phenylpropanoids	0.9411689639091492	Flavonoids	0.8480983972549438	Dihydroflavonols	0.918277382850647	3'-hydroxyflavonoids	0.6350879073143005	3'-hydroxyflavonoids	0.6350879073143005	Hydroxyflavonoids	0.9186197519302368	Flavonoids	0.9406530857086182	Phenylpropanoids and polyketides	0.9973819851875305	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Benzenediols; Flavanones; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
75_20230404_LFX_OK_260_VGF136_F09_1_neg_75	C15H10O5	[M - H]-	C15H10O5	Shikimates and Phenylpropanoids	0.9411689639091492	Flavonoids	0.8480983972549438	Dihydroflavonols	0.918277382850647	5-hydroxyflavonoids	0.8809136748313904	5-hydroxyflavonoids	0.8809136748313904	Hydroxyflavonoids	0.9186197519302368	Flavonoids	0.9406530857086182	Phenylpropanoids and polyketides	0.9973819851875305	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Chromones; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavones; Benzene and substituted derivatives; Benzenoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
116_20230404_LFX_OK_260_VGF136_F09_1_neg_116	C30H46O6	[M - H]-	C30H46O6	Terpenoids	0.9450564384460449	Triterpenoids	0.9828585386276245	Ursane and Taraxastane triterpenoids	0.6636512875556946	Triterpenoids	0.9482465386390686			Triterpenoids	0.9482465386390686	Prenol lipids	0.9873842000961304	Lipids and lipid-like molecules	0.9725979566574097	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; 12-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
16_20230404_LFX_OK_260_VGF136_F09_1_neg_16	C30H28O13	[M - H2O - H]-	C30H26O12	Shikimates and Phenylpropanoids	0.9804559946060181	Flavonoids	0.9887943863868713	Proanthocyanins	0.997902512550354	Biflavonoids and polyflavonoids	0.988063395023346			Biflavonoids and polyflavonoids	0.988063395023346	Flavonoids	0.9999934434890747	Phenylpropanoids and polyketides	0.9998069405555725	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Tannins; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Flavans; Proanthocyanidins; Benzenediols; Catechins; Biflavonoids and polyflavonoids; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; B-type proanthocyanidins; Chemical entities
16_20230404_LFX_OK_260_VGF136_F09_1_neg_16	C30H26O12	[M - H]-	C30H26O12	Shikimates and Phenylpropanoids	0.9804559946060181	Flavonoids	0.9887943863868713	Proanthocyanins	0.997902512550354	Biflavonoids and polyflavonoids	0.988063395023346			Biflavonoids and polyflavonoids	0.988063395023346	Flavonoids	0.9999934434890747	Phenylpropanoids and polyketides	0.9998069405555725	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Tannins; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Flavans; Proanthocyanidins; Benzenediols; Catechins; Biflavonoids and polyflavonoids; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; B-type proanthocyanidins; Chemical entities
16_20230404_LFX_OK_260_VGF136_F09_1_neg_16	C30H30O14	[M - H4O2 - H]-	C30H26O12	Shikimates and Phenylpropanoids	0.9804559946060181	Flavonoids	0.9887943863868713	Proanthocyanins	0.997902512550354	Biflavonoids and polyflavonoids	0.988063395023346			Biflavonoids and polyflavonoids	0.988063395023346	Flavonoids	0.9999934434890747	Phenylpropanoids and polyketides	0.9998069405555725	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Tannins; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Flavans; Proanthocyanidins; Benzenediols; Catechins; Biflavonoids and polyflavonoids; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; B-type proanthocyanidins; Chemical entities
124_20230404_LFX_OK_260_VGF136_F09_1_neg_124	C30H48O6	[M - H2O - H]-	C30H46O5	Terpenoids	0.9649608135223389	Triterpenoids	0.9852054715156555	Oleanane triterpenoids	0.6832334995269775	Triterpenoids	0.981812059879303			Triterpenoids	0.981812059879303	Prenol lipids	0.9875341653823853	Lipids and lipid-like molecules	0.9846426844596863	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; Polyols; 12-hydroxysteroids; 12-beta-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
